Listing Title,Airbnb URL,Listing ID,Estimated Rental Revenue (Range),Estimated Rental Revenue (Median),Estimated ADR,Estimated Adjusted Occupancy,Active days,Booking Window,Length of Stay,Dynamic Pricing,Min Stay,Professionally Managed,Bathrooms,Max Guests,Listed Price,Listing Type,Is Active,Economic Category,Blocked Days,Rating,Reviews,Beachfront,Hot Tub,EV Charger,Kitchen,Pool,Pets Allowed,Smoking Allowed,Air Conditioning,Cleaning Fee,Guest Favorite,Host ID,Cancellation Policy
"Beautiful 4 Bedroom House","https://www.airbnb.com/rooms/740784953675874479","740784953675874479","1510-2347","1919","319.84","2","363","16","2","None","1","Small","2.5","10","395","Entire home","Yes","Upscale","3","N/A","N/A","No","No","No","Yes","No","No","No","Yes","106","N/A","457682705","Flexible"
"Spacious Home In Brampton","https://www.airbnb.com/rooms/576272208167225875","576272208167225875","1471-2274","1929","160.74","7","164","26","8","None","3","Individual","2.0","10","200","Entire home","Yes","Midscale","6","3.67","3","No","Yes","No","Yes","No","No","No","Yes","53","N/A","448132707","Moderate"
"Colorful Cove","https://www.airbnb.com/rooms/1279138018770419303","1279138018770419303","1527-2399","1987","99.34","50","40","17","3","None","1","Moderate","2.5","8","114","Entire home","No","Economy","6","3.67","3","No","No","No","Yes","No","No","No","Yes","N/A","N/A","472641673","Flexible"
"Luxury 5 + 1 Bedroom Home Located In Brampton","https://www.airbnb.com/rooms/1471927054471785694","1471927054471785694","1721-2316","2059","1029.49","2","122","81","2","Low","2","Small","6.0","14","1182","Entire home","Yes","Upscale","10","5","1","No","No","No","Yes","No","No","No","Yes","314","N/A","238237317","Moderate"
"Good Times Getaway","https://www.airbnb.com/rooms/1502417891817030838","1502417891817030838","1855-2585","2241","280.17","7","118","13","1","None","1","Small","2.0","8","361","Entire home","No","Midscale","1","3.67","6","No","No","No","Yes","No","No","No","No","50","N/A","480210234","Flexible"
"Home In Brampton","https://www.airbnb.com/rooms/1558401845867170350","1558401845867170350","1764-2613","2246","224.59","29","35","5","2","High","1","Small","2.5","10","221","Entire home","No","Midscale","15","3","4","No","No","No","Yes","No","No","No","Yes","N/A","N/A","340829375","Limited"
"Spacious 4BD Oasis With Sauna","https://www.airbnb.com/rooms/1467567081117344407","1467567081117344407","1736-2685","2277","162.63","21","68","N/A","20","None","30","Small","3.5","8","204","Entire home","Yes","Midscale","4","4.83","6","No","No","No","Yes","No","No","No","Yes","182","1","9950741","Moderate"
"Pro Managed 4 Bed Exec Home By Nest","https://www.airbnb.com/rooms/1170430617165854613","1170430617165854613","2073-2777","2413","172.34","18","76","N/A","14","Unknown","7","Unknown","2.5","8","200","Entire home","No","Midscale","4","N/A","N/A","No","No","No","Yes","No","Yes","No","Yes","223","N/A","421123206","Firm"
"Spacious 5BR Home • Brampton • Treadmill","https://www.airbnb.com/rooms/1565419307051050452","1565419307051050452","1997-3044","2594","144.13","36","50","1","7","High","4","Individual","3.5","10","218","Entire home","Yes","Economy","32","5","6","No","No","No","Yes","No","No","No","Yes","N/A","1","731632071","Limited"
"Luxurious, Bright, Gorgeous Space","https://www.airbnb.com/rooms/37534556","37534556","2200-2963","2599","216.55","6","208","N/A","12","None","28","Individual","1.5","5","245","Entire home","Yes","Midscale","158","5","1","No","No","No","Yes","No","No","No","Yes","61","N/A","280725010","Firm"
"Elegant 4BR/4BA  Close To Trinity Commons Brampton","https://www.airbnb.com/rooms/1243612029868077882","1243612029868077882","2209-2985","2662","88.73","70","43","N/A","30","None","28","Individual","3.5","8","173","Entire townhouse","No","Economy","112","5","2","No","No","No","Yes","No","Yes","No","Yes","107","N/A","452596369","Firm"
"Beautiful Mississauga Home","https://www.airbnb.com/rooms/1480088236073438180","1480088236073438180","2373-3165","2741","97.9","100","28","15","28","None","29","Small","2.0","4","107","Entire home","Yes","Economy","141","N/A","N/A","No","No","No","Yes","No","No","No","Yes","118","N/A","473502979","Flexible"
"20255 An Exceptional Place To Stay!","https://www.airbnb.com/rooms/935130752926931629","935130752926931629","2110-3424","2809","401.24","2","303","2","3","Low","1","Moderate","3.5","14","492","Entire home","Yes","Upscale","63","5","1","No","No","No","Yes","No","No","No","Yes","71","N/A","487207750","Firm"
"Perfect Group Getaway Large House With Style","https://www.airbnb.com/rooms/1514825920849777305","1514825920849777305","2145-3360","2840","1419.96","2","123","40","1","Low","1","Individual","6.5","16","1870","Entire home","Yes","Upscale","9","5","5","No","No","No","Yes","No","Yes","No","Yes","285","1","720047344","Moderate"
"4BR Cozy & Spotless Home In Mississauga","https://www.airbnb.com/rooms/1516833570763861175","1516833570763861175","2219-3430","2910","223.81","59","22","8","7","Moderate","4","Individual","3.5","8","250","Entire home","Yes","Midscale","82","5","4","No","No","No","Yes","No","No","No","Yes","203","N/A","720529392","Flexible"
"20264 Whispering Pines Retreat!","https://www.airbnb.com/rooms/1436270286547578049","1436270286547578049","2318-3535","3012","602.44","2","259","13","2","Low","1","Moderate","3.5","12","542","Entire home","Yes","Upscale","1","3.33","3","No","No","No","Yes","No","Yes","No","Yes","N/A","N/A","487207750","Firm"
"Luxury Estate Near Pearson | Brampton","https://www.airbnb.com/rooms/1572087617445145573","1572087617445145573","2228-3665","3019","431.32","9","74","17","1","None","1","Small","4.5","14","608","Entire home","Yes","Upscale","8","5","2","No","No","No","Yes","No","No","No","Yes","N/A","N/A","213016996","Flexible"
"Full House Near Airport And Mall","https://www.airbnb.com/rooms/1072434656489788634","1072434656489788634","2654-3554","3088","110.3","13","217","N/A","28","None","28","Small","2.0","6","128","Entire home","Yes","Economy","149","N/A","N/A","No","No","No","Yes","No","No","No","No","N/A","N/A","554960067","Flexible"
"Beautiful 4 Bedroom Home, Perfect For Your Stay.","https://www.airbnb.com/rooms/642062726398426349","642062726398426349","2793-3762","3300","471.36","2","302","5","7","None","2","Individual","3.5","8","591","Entire home","Yes","Upscale","64","5","1","No","No","No","Yes","No","Yes","No","Yes","135","N/A","462572583","Firm"
"Chic Modern Retreat For 8~Open Layout~Private Deck","https://www.airbnb.com/rooms/1522047600467758473","1522047600467758473","2648-3879","3323","369.26","18","49","15","3","Low","1","Individual","2.5","8","410","Entire home","Yes","Upscale","82","4.6","5","No","No","No","Yes","No","No","No","Yes","N/A","N/A","156460917","Moderate"
"Spacious 5BR Retreat W/ Private Suite | Sleeps 12","https://www.airbnb.com/rooms/1557685001777517930","1557685001777517930","2600-3965","3379","422.33","21","38","16","3","None","1","Moderate","2.5","12","511","Entire home","Yes","Upscale","45","5","4","No","No","No","Yes","No","No","No","Yes","N/A","N/A","665671789","Flexible"
"4 BR Mississauga SQ1 House 4BW4","https://www.airbnb.com/rooms/1555139926025357096","1555139926025357096","2683-4171","3411","110.02","79","39","11","13","Low","14","Moderate","2.5","8","136","Entire home","Yes","Economy","57","N/A","N/A","No","No","No","Yes","No","No","No","Yes","N/A","N/A","22893823","Limited"
"5-Star Elegant Home Away","https://www.airbnb.com/rooms/1496716180567255817","1496716180567255817","2726-3994","3421","244.39","9","162","14","6","High","1","Individual","2.5","12","343","Entire home","Yes","Midscale","7","5","6","No","No","No","Yes","No","No","No","Yes","107","1","715760666","Firm"
"4+1BR 3.5WR BIG Detached NO Sharing Living.","https://www.airbnb.com/rooms/1483624024595671533","1483624024595671533","3011-4003","3526","59.75","42","141","6","7","None","3","Small","0.0","10","69","Entire home","Yes","Economy","32","4.92","26","No","No","No","Yes","No","Yes","No","Yes","29","N/A","377209818","Limited"
"Five-Star Comfort In A Luxury Home","https://www.airbnb.com/rooms/1581943879392401050","1581943879392401050","2695-4166","3534","353.36","15","65","N/A","7","Low","2","Small","5.0","8","445","Entire home","Yes","Upscale","3","3","2","No","No","No","Yes","No","No","No","Yes","N/A","N/A","508104215","Moderate"
"202517 Love! Space! Respect! Fun! Enjoy","https://www.airbnb.com/rooms/935128499085754795","935128499085754795","2633-4431","3608","225.51","5","330","96","7","Low","1","Moderate","3.5","12","492","Entire home","Yes","Midscale","36","4.67","3","No","No","No","Yes","No","No","No","Yes","71","N/A","487207750","Firm"
"20262 Live Life King Size AiRBnB","https://www.airbnb.com/rooms/1436258607310619810","1436258607310619810","2854-4353","3626","725.19","2","260","2","3","None","1","Moderate","3.5","12","883","Entire home","Yes","Upscale","N/A","N/A","N/A","No","No","No","Yes","No","No","No","Yes","N/A","N/A","487207750","Firm"
"202512 Everything Magical Happens In Winter","https://www.airbnb.com/rooms/826596517950986096","826596517950986096","2757-4569","3680","230.03","5","301","5","3","Moderate","1","Moderate","3.5","15","294","Entire home","Yes","Midscale","65","3","2","No","No","No","Yes","No","No","No","Yes","71","N/A","487207750","Firm"
"Amazing 4 Bdrm Home Brampton  Near Toronto Airport","https://www.airbnb.com/rooms/11211552","11211552","3225-4985","4228","192.18","59","37","N/A","11","None","1","Individual","3.5","8","237","Entire home","No","Midscale","14","4.89","64","No","No","No","Yes","No","No","No","Yes","129","1","41954701","Strict"
"Entire 5BR Brampton House","https://www.airbnb.com/rooms/1395849136820179838","1395849136820179838","3594-5781","4687","203.8","11","207","5","3","Low","2","Small","2.0","10","246","Entire home","No","Midscale","5","N/A","N/A","No","No","No","Yes","No","Yes","No","Yes","106","N/A","340829375","Limited"
"6000 Sqft Executive 6 BR Home In Prestigious Area","https://www.airbnb.com/rooms/1338684516179330858","1338684516179330858","3597-6125","4896","222.55","46","48","2","3","High","32","Individual","4.5","10","394","Entire home","Yes","Midscale","266","5","1","No","No","No","Yes","No","No","No","Yes","287","N/A","547641412","Firm"
"Stylish 5BR Home | Sleeps 13","https://www.airbnb.com/rooms/1567097635871780802","1567097635871780802","3808-5792","4952","260.63","36","53","19","2","Moderate","1","Small","2.5","13","343","Entire home","Yes","Midscale","29","4.75","8","No","No","No","Yes","No","Yes","No","Yes","N/A","N/A","732016450","Limited"
"1 Bright & Spacious 4BR Retreat Close To Airport","https://www.airbnb.com/rooms/1558194005308729692","1558194005308729692","3829-5994","4965","112.84","61","72","1","18","Moderate","2","Small","2.5","7","226","Entire home","Yes","Economy","24","5","2","No","No","No","No","No","No","No","Yes","N/A","N/A","190618394","Firm"
"Cozy 4 Bedroom Home For 8 With Driveway Parking","https://www.airbnb.com/rooms/1555469777548072711","1555469777548072711","3761-5865","4968","236.58","35","60","2","15","None","1","Small","2.5","8","272","Entire home","No","Midscale","N/A","5","2","No","No","No","Yes","No","No","No","Yes","N/A","N/A","584555336","Limited"
"Whole House For 8 Guests Fully Furnished & Laundry","https://www.airbnb.com/rooms/1563110184990878253","1563110184990878253","3887-5949","5029","107","98","48","1","38","High","29","Individual","2.0","8","141","Entire home","Yes","Economy","20","5","1","No","No","No","Yes","No","Yes","No","Yes","N/A","N/A","731159399","Flexible"
"2025X2 Fun Celebration Joy Home","https://www.airbnb.com/rooms/1367319619678483919","1367319619678483919","3941-6617","5375","447.95","3","363","25","4","None","1","Moderate","3.5","12","490","Entire home","Yes","Upscale","3","4","1","No","No","No","Yes","No","No","No","Yes","N/A","N/A","487207750","Firm"
"One The Best House In Brampton","https://www.airbnb.com/rooms/1252296287785381620","1252296287785381620","3913-6254","5385","96.16","34","167","5","2","None","30","Small","4.5","5","129","Entire home","No","Economy","68","N/A","N/A","No","No","No","Yes","No","No","No","Yes","214","N/A","462096400","Flexible"
"Modern Rustic Stay Near City~Entertainment Escape","https://www.airbnb.com/rooms/1553144342997859097","1553144342997859097","4331-6270","5454","320.8","25","67","25","4","Moderate","2","Individual","4.0","10","389","Entire home","Yes","Upscale","28","4.42","12","No","No","No","Yes","No","No","No","Yes","N/A","N/A","728922059","Moderate"
"202519 Oh Canada! Home Away From Home!","https://www.airbnb.com/rooms/927088938569731687","927088938569731687","4036-6872","5493","219.72","9","266","16","4","Moderate","1","Moderate","3.5","12","294","Entire cottage","Yes","Midscale","100","2.5","2","No","No","No","Yes","No","No","No","Yes","71","N/A","487207750","Firm"
"Serenity Home In Brampton","https://www.airbnb.com/rooms/1567819384820421448","1567819384820421448","4442-6509","5501","157.18","54","65","10","6","High","2","Individual","2.5","8","231","Entire home","Yes","Midscale","3","5","4","No","No","No","Yes","No","No","No","Yes","N/A","N/A","732191078","Firm"
"Brampton Stay W/ Bar, Patio, Firepit BBQ & Games","https://www.airbnb.com/rooms/1452376821118633761","1452376821118633761","4297-6733","5691","437.77","25","52","N/A","8","High","3","Individual","4.5","12","523","Entire home","Yes","Upscale","4","5","3","No","No","No","Yes","No","No","No","Yes","N/A","N/A","703749435","Moderate"
"Comfortable Residential 4BR Home, 2 Free Parking","https://www.airbnb.com/rooms/1487296021179073765","1487296021179073765","4879-6903","5969","284.22","13","163","15","4","Low","1","Individual","2.5","7","295","Entire home","Yes","Midscale","6","4.8","10","No","No","No","Yes","No","Yes","No","Yes","N/A","N/A","571736894","Moderate"
"Two Homes In One –Main House + Private Guest Suite","https://www.airbnb.com/rooms/1465393445820371953","1465393445820371953","4579-7627","6231","389.43","11","152","37","4","None","1","Small","4.5","10","590","Entire home","Yes","Upscale","18","5","1","No","No","No","Yes","No","No","No","Yes","160","N/A","58464752","Flexible"
"Stunning 4 Bedrooms House","https://www.airbnb.com/rooms/1021012654086503670","1021012654086503670","4805-7429","6301","420.06","23","64","N/A","21","None","28","Small","2.5","8","490","Entire home","No","Upscale","247","4.83","6","No","No","No","Yes","No","No","No","Yes","107","N/A","407807149","Strict"
"House With 5 Beds For Families In Great Location!","https://www.airbnb.com/rooms/1563188370909670523","1563188370909670523","5103-7432","6453","248.19","35","75","14","4","High","2","Small","2.5","8","265","Entire home","Yes","Midscale","21","4.83","6","No","No","No","Yes","No","No","No","Yes","N/A","N/A","729863405","Limited"
"20253 Winter Vacation Time Welcome To Toronto","https://www.airbnb.com/rooms/1087858799438986247","1087858799438986247","4914-8097","6554","364.1","8","216","57","9","None","1","Moderate","3.5","12","492","Entire home","Yes","Upscale","150","4","1","No","No","No","Yes","No","No","No","Yes","141","N/A","487207750","Firm"
"10 Mins To Pearson YYZ | 20km Downtown Toronto","https://www.airbnb.com/rooms/1574075157451031289","1574075157451031289","5198-8033","6630","170","98","40","15","13","Moderate","28","Moderate","2.5","8","212","Entire townhouse","Yes","Midscale","28","N/A","N/A","No","No","No","Yes","No","No","No","Yes","N/A","N/A","21058975","Firm"
"Beautiful House In Caledon","https://www.airbnb.com/rooms/1497414767352583498","1497414767352583498","5298-7744","6663","740.37","5","164","29","1","Low","1","Small","2.5","14","751","Entire home","Yes","Upscale","4","5","7","No","Yes","No","Yes","No","No","No","Yes","143","1","712804479","Moderate"
"5 Bedroom Detached ~ 100% Spotless ~ Spacious","https://www.airbnb.com/rooms/1529099300701476424","1529099300701476424","5260-8048","6810","243.2","44","63","19","8","Moderate","3","Individual","3.5","10","283","Entire home","No","Midscale","31","4.43","7","No","No","No","Yes","No","Yes","No","Yes","249","N/A","723350644","Flexible"
"Awesome Home In Brampton With Spacious Bedrooms.","https://www.airbnb.com/rooms/1545163893316140333","1545163893316140333","5208-8230","6918","141.18","61","80","1","2","High","20","Small","2.0","6","280","Entire home","Yes","Economy","32","N/A","N/A","No","No","No","Yes","Yes","Yes","No","Yes","N/A","N/A","673949295","Flexible"
"202513 Hurray 6 Bed 3.5 Bath Amazing","https://www.airbnb.com/rooms/906697973672926034","906697973672926034","5098-8547","6977","225.07","11","280","13","3","None","1","Moderate","3.5","14","299","Entire home","Yes","Midscale","86","3","1","No","No","No","Yes","No","No","No","Yes","72","N/A","487207750","Firm"
"100% Private BrandNew 4 Bedrooms 2 King Size Beds","https://www.airbnb.com/rooms/1493128671962335026","1493128671962335026","5640-8247","7051","282.04","17","143","27","2","None","2","Small","3.5","15","283","Entire home","Yes","Midscale","29","5","8","No","No","No","Yes","No","No","No","Yes","143","1","700609667","Moderate"
"Ultra Luxurious Custom Home","https://www.airbnb.com/rooms/955078421459687062","955078421459687062","5446-8863","7243","154.1","32","149","33","13","None","30","Small","3.5","8","188","Entire home","Yes","Midscale","145","5","2","No","No","No","Yes","No","No","No","Yes","197","N/A","74531834","Firm"
"Home Sweet Home","https://www.airbnb.com/rooms/1437629971339189138","1437629971339189138","6302-8399","7364","320.19","16","141","15","2","None","1","Individual","3.5","10","344","Entire home","Yes","Upscale","30","4.63","30","No","No","No","Yes","No","No","No","Yes","N/A","N/A","351974775","Moderate"
"Pro Managed 4 Bedroom Executive Home By Nest","https://www.airbnb.com/rooms/1170422202826741880","1170422202826741880","5726-9000","7408","164.63","61","74","4","26","None","1","Moderate","2.0","8","199","Entire home","No","Midscale","5","5","1","No","No","No","Yes","No","Yes","No","Yes","185","N/A","421123206","Firm"
"Central, Spacious, Bright 4BR With Huge Yard","https://www.airbnb.com/rooms/1233012969912786179","1233012969912786179","6407-8658","7722","154.43","45","112","10","50","Low","14","Individual","2.5","8","518","Entire home","Yes","Midscale","254","4.92","12","No","No","No","Yes","No","Yes","No","Yes","305","N/A","597851927","Moderate"
"Luxury 6-Bedroom Home Near Credit River Trails","https://www.airbnb.com/rooms/1567540670929094615","1567540670929094615","6013-9296","7832","489.5","22","74","N/A","8","None","3","Small","3.5","10","636","Entire home","Yes","Upscale","8","5","1","No","No","No","Yes","Yes","No","No","Yes","N/A","N/A","732093682","Limited"
"Amazing 4BR Stay ~ Brampton ~ Backyard ~ BBQ","https://www.airbnb.com/rooms/1540052988563607944","1540052988563607944","6194-9175","7886","213.14","43","87","3","8","High","3","Individual","2.0","8","250","Entire home","Yes","Midscale","43","4","4","No","No","No","Yes","No","No","No","Yes","157","N/A","725840643","Flexible"
"5BR Family Home | Detached & Ravine Views","https://www.airbnb.com/rooms/1581534131486386787","1581534131486386787","5861-9648","8036","321.44","38","65","4","5","Moderate","3","Individual","3.5","10","419","Entire home","Yes","Upscale","3","5","2","No","No","No","Yes","No","No","No","Yes","N/A","N/A","735282109","Moderate"
"Premium Stay In Brampton!","https://www.airbnb.com/rooms/1461233072912698613","1461233072912698613","6461-9417","8063","268.75","44","68","25","4","Moderate","1","Individual","3.5","10","359","Entire home","Yes","Midscale","100","4.67","6","No","No","No","Yes","No","No","No","Yes","157","N/A","706196352","Firm"
"Massive 5 Bedroom House","https://www.airbnb.com/rooms/740862682680764346","740862682680764346","6177-9925","8102","385.82","6","366","23","3","None","1","Small","3.5","14","493","Entire home","Yes","Upscale","N/A","N/A","N/A","No","No","No","Yes","No","No","No","Yes","142","N/A","457682705","Flexible"
"Caledon Family Escape With Crib","https://www.airbnb.com/rooms/1425693292217295040","1425693292217295040","6995-9852","8562","237.83","26","140","5","10","High","2","Individual","2.5","8","201","Entire home","Yes","Midscale","121","5","7","No","No","No","Yes","No","No","No","Yes","200","1","394552814","Limited"
"1 Spacious & Luxury Retreat:5 BR House In Brampton","https://www.airbnb.com/rooms/1335884864955288092","1335884864955288092","6336-10716","8922","162.22","67","82","27","8","None","2","Small","3.5","10","230","Entire home","No","Midscale","10","4.75","4","No","No","Yes","Yes","No","No","No","Yes","N/A","N/A","673478086","Firm"
"5 Bedroom & 3.5 Bathroom ~Fits 10 ~Spotless Stay","https://www.airbnb.com/rooms/1545865738726108188","1545865738726108188","7076-11202","9249","184.98","51","99","9","12","High","3","Individual","3.5","10","306","Entire townhouse","Yes","Midscale","14","5","3","No","No","No","Yes","No","Yes","No","Yes","N/A","N/A","727166998","Flexible"
"Luxury 4BR Home Near Square One, With King Bed","https://www.airbnb.com/rooms/1560319699356555983","1560319699356555983","7396-10865","9280","272.93","37","92","14","5","High","1","Small","2.5","16","305","Entire home","Yes","Midscale","14","5","5","No","No","No","Yes","No","No","No","Yes","N/A","N/A","130135118","Super Strict 60 Days"
"Luxury 6+1Bedroom+5Bath Detached On Mississauga Rd","https://www.airbnb.com/rooms/1284399573016754981","1284399573016754981","7359-11222","9348","311.61","15","196","44","17","None","30","Moderate","4.5","15","339","Entire home","No","Upscale","N/A","N/A","N/A","No","No","No","No","No","No","No","No","N/A","N/A","49218402","Flexible"
"Entire 4BR 3BA Home, Sleeps8, Mins To YYZ Airport","https://www.airbnb.com/rooms/1484072790644388308","1484072790644388308","7524-11186","9476","249.38","35","110","12","9","High","2","Individual","3.5","10","294","Entire home","Yes","Midscale","20","5","3","No","No","No","Yes","No","No","No","Yes","143","N/A","712514460","Limited"
"3 Bed Rooms House","https://www.airbnb.com/rooms/1248121461625332374","1248121461625332374","7371-11718","9504","221.02","28","151","4","10","None","1","Small","2.5","10","298","Entire townhouse","No","Midscale","5","5","1","No","No","No","No","No","No","No","No","73","N/A","423162519","Firm"
"Luxury Accomodation Centrally Located Near Airport","https://www.airbnb.com/rooms/1562647467546559539","1562647467546559539","7462-11531","9517","257.21","47","78","N/A","14","Low","3","Small","2.5","8","283","Entire home","Yes","Midscale","18","N/A","N/A","No","No","No","Yes","No","Yes","No","Yes","N/A","N/A","2006402","Firm"
"1 Cozy And Spacious 4BR, 4WR, New Home In Caledon","https://www.airbnb.com/rooms/1291413871890996296","1291413871890996296","8002-12239","10335","240.34","33","130","43","3","Unknown","2","Unknown","3.5","12","291","Entire home","No","Midscale","52","5","10","No","No","No","Yes","No","No","No","Yes","200","1","662496583","Firm"
"The Calmry House - Quiet 4BR Detached Retreat","https://www.airbnb.com/rooms/1527819903133075656","1527819903133075656","7907-12404","10379","211.82","45","108","13","7","Moderate","4","Small","2.0","8","280","Entire home","Yes","Midscale","11","4.5","2","No","No","No","Yes","No","No","No","Yes","86","N/A","428487324","Flexible"
"Beautiful Countryside Dream House !!! Enjoy","https://www.airbnb.com/rooms/20164013","20164013","8130-12075","10470","177.46","21","276","4","3","None","30","Small","2.5","8","224","Entire villa","Yes","Midscale","45","4.86","57","No","No","No","Yes","No","No","No","Yes","178","N/A","82505195","Limited"
"Family Friendly Home Near Downtown","https://www.airbnb.com/rooms/1569736240708822543","1569736240708822543","7999-12390","10563","277.96","67","57","26","7","None","3","Moderate","4.5","12","317","Entire home","Yes","Midscale","26","4.5","4","No","No","No","Yes","No","Yes","No","Yes","N/A","N/A","223855077","Moderate"
"75\" TV Spacious Vaughan Central Wonderland 13 Mins","https://www.airbnb.com/rooms/1508985402805600958","1508985402805600958","9329-12432","10900","265.86","49","84","10","3","High","2","Individual","3.0","9","302","Entire home","Yes","Midscale","48","4.5","28","No","No","No","Yes","No","No","No","Yes","143","N/A","718707444","Firm"
"GTA Get Away","https://www.airbnb.com/rooms/1481328106742077128","1481328106742077128","9802-13101","11589","193.15","41","148","20","4","Moderate","2","Individual","3.5","6","207","Entire home","Yes","Midscale","21","4.86","21","No","No","No","Yes","No","No","No","Yes","N/A","1","711806340","Flexible"
"4BR Detached ~Luxe Family Retreat ~Modern Kitchen","https://www.airbnb.com/rooms/1530408132826595211","1530408132826595211","9438-13757","11778","226.51","50","104","32","7","Moderate","2","Individual","3.5","8","269","Entire home","Yes","Midscale","26","5","6","No","No","No","Yes","No","No","No","Yes","N/A","1","723619753","Moderate"
"Modern 4BR Home - Quite & Convenient Location","https://www.airbnb.com/rooms/1371204544639893609","1371204544639893609","9366-14376","11914","321.99","10","358","14","4","None","3","Small","2.5","5","372","Entire home","Yes","Upscale","4","N/A","N/A","No","No","No","Yes","No","No","No","Yes","143","N/A","407807149","Firm"
"4 Beds 2.5 Bath Pvt. House/Near Airport/Near Sq. 1","https://www.airbnb.com/rooms/1476877974196425953","1476877974196425953","9804-13760","11986","190.25","41","152","31","9","Low","2","Small","2.5","7","256","Entire home","Yes","Midscale","20","4.78","9","No","No","No","Yes","No","No","No","Yes","114","N/A","228580009","Moderate"
"20259 Elegant 6 Bed 3.5 BTH Kitchen~Living~Dining","https://www.airbnb.com/rooms/757351924789291570","757351924789291570","8749-14984","12014","214.53","16","358","5","13","Moderate","1","Moderate","3.5","12","294","Entire home","Yes","Midscale","8","4","6","No","No","No","Yes","No","No","No","Yes","71","N/A","487207750","Firm"
"Cozy Escape In Brampton Bliss 5 Beds Wi-Fi","https://www.airbnb.com/rooms/1534115590905292488","1534115590905292488","10279-13629","12100","212.28","75","76","27","2","High","1","Small","2.5","10","227","Entire home","Yes","Midscale","54","4.54","24","No","No","No","Yes","No","No","No","Yes","N/A","N/A","689475466","Firm"
"The Cozy Home","https://www.airbnb.com/rooms/1507323444491432277","1507323444491432277","9132-14066","12142","195.83","42","148","5","3","None","1","Small","2.5","7","250","Entire home","Yes","Midscale","24","N/A","N/A","No","No","No","Yes","No","No","No","Yes","N/A","N/A","670419319","Flexible"
"Cozy 4-Bed Executive Home Near Trails","https://www.airbnb.com/rooms/1282196962828460510","1282196962828460510","9326-14901","12167","116.99","43","243","20","25","None","28","Small","1.0","6","151","Entire home","No","Economy","N/A","1","1","No","No","No","Yes","No","Yes","No","Yes","43","N/A","660105489","Limited"
"Delightful Retreat, W/ 5 King Beds","https://www.airbnb.com/rooms/1500769645184838884","1500769645184838884","10187-14377","12351","233.05","38","141","23","3","Low","1","Moderate","2.5","16","314","Entire home","Yes","Midscale","28","5","14","No","No","No","Yes","No","No","No","Yes","107","1","687677920","Firm"
"Bright 4-Bedroom Home + Private Backyard Retreat","https://www.airbnb.com/rooms/1524203674070563618","1524203674070563618","9835-15318","12506","240.5","68","76","7","18","Moderate","5","Individual","3.5","8","298","Entire home","Yes","Midscale","54","1","N/A","No","No","No","Yes","No","No","No","Yes","214","N/A","721700336","Firm"
"Just Like Home","https://www.airbnb.com/rooms/1458238775409312885","1458238775409312885","9315-14881","12540","272.6","53","87","19","6","High","2","Moderate","3.5","12","328","Entire home","Yes","Midscale","85","5","4","No","No","No","Yes","No","Yes","No","Yes","200","N/A","223855077","Moderate"
"5 Bedrooms Zitel Homes Great Location.","https://www.airbnb.com/rooms/50706691","50706691","9472-14840","12544","174.22","96","75","84","44","None","3","Small","3.5","16","205","Entire home","Yes","Midscale","291","4.53","43","No","No","No","Yes","No","No","No","Yes","177","N/A","34205437","Firm"
"Royal Luxury | Central Home W/ 6 BR | Gazebo","https://www.airbnb.com/rooms/1546562771544125470","1546562771544125470","9698-14541","12594","233.21","61","89","5","5","High","1","Small","3.5","14","294","Entire home","Yes","Midscale","23","4.88","8","No","No","No","Yes","No","Yes","No","Yes","N/A","1","551441281","Moderate"
"Pro Managed Exec 4 Bed Home By Nest Suite Living","https://www.airbnb.com/rooms/54197232","54197232","10039-15844","13005","178.15","22","335","6","10","None","3","Moderate","1.5","8","226","Entire townhouse","Yes","Midscale","31","5","1","No","No","No","Yes","No","Yes","No","Yes","179","N/A","421123206","Firm"
"Brampton Oasis | Stylish| Family Friendly","https://www.airbnb.com/rooms/1396499944577222263","1396499944577222263","11351-15391","13474","228.37","62","95","28","5","Unknown","2","Unknown","3.5","8","230","Entire home","No","Midscale","31","5","11","No","No","No","Yes","No","No","No","Yes","N/A","N/A","689296703","Super Strict 30 Days"
"Full 4 Bedroom Home For Family Get Away.","https://www.airbnb.com/rooms/49418438","49418438","10428-16082","13864","184.85","20","366","4","3","None","30","Individual","3.0","4","246","Entire home","Yes","Midscale","N/A","N/A","N/A","No","No","No","Yes","No","No","No","Yes","N/A","N/A","145234582","Flexible"
"Luxurious 4 Bedroom Home!","https://www.airbnb.com/rooms/1326053270268118878","1326053270268118878","10837-16599","14036","187.15","53","141","116","32","Unknown","2","Unknown","2.5","8","238","Entire home","No","Midscale","3","4.38","8","No","No","No","Yes","No","No","Yes","Yes","160","N/A","110155940","Flexible"
"Cozy 4BR Home, Central To Major Highways & Airport","https://www.airbnb.com/rooms/1227078067633411964","1227078067633411964","11814-17370","14728","359.23","15","277","33","5","None","2","Small","2.5","8","441","Entire home","No","Upscale","1","4.91","11","No","No","No","Yes","No","No","No","Yes","N/A","1","191409683","Moderate"
"Luminous Mississauga 4Bd Retreat","https://www.airbnb.com/rooms/1492336502020844307","1492336502020844307","12099-17267","14889","209.71","55","130","11","11","High","2","Small","2.5","8","241","Entire home","Yes","Midscale","35","4.67","9","No","No","No","Yes","No","Yes","No","Yes","156","N/A","60707739","Firm"
