Listing Title,Airbnb URL,Listing ID,Estimated Rental Revenue (Range),Estimated Rental Revenue (Median),Estimated ADR,Estimated Adjusted Occupancy,Active days,Booking Window,Length of Stay,Dynamic Pricing,Min Stay,Professionally Managed,Bathrooms,Max Guests,Listed Price,Listing Type,Is Active,Economic Category,Blocked Days,Rating,Reviews,Beachfront,Hot Tub,EV Charger,Kitchen,Pool,Pets Allowed,Smoking Allowed,Air Conditioning,Cleaning Fee,Guest Favorite,Host ID,Cancellation Policy
"Charming Townhouse In Mississauga Heartland Centre","https://www.airbnb.com/rooms/19969515","19969515","13110-18464","16045","135.98","98","120","33","35","None","3","Small","3.0","8","178","Entire townhouse","No","Economy","9","4.67","108","No","No","No","Yes","No","Yes","No","Yes","118","N/A","7159240","Flexible"
"Cozy Escape At The Lakeside","https://www.airbnb.com/rooms/1430777209820385564","1430777209820385564","13768-18518","16162","461.78","30","116","23","3","Unknown","1","Unknown","3.0","11","491","Entire home","No","Upscale","25","4.85","13","No","No","No","Yes","No","Yes","No","Yes","142","N/A","687405795","Flexible"
"4BR Detached ~Luxe Family Retreat ~Modern Kitchen","https://www.airbnb.com/rooms/1530408132826595211","1530408132826595211","13088-18898","16217","231.67","56","125","24","6","High","2","Individual","3.5","8","275","Entire home","Yes","Midscale","26","5","6","No","No","No","Yes","No","No","No","Yes","N/A","1","723619753","Moderate"
"Villa Bobllagio - Luxe Home With Oasis Pool!","https://www.airbnb.com/rooms/6039346","6039346","12611-19495","16535","551.16","42","72","N/A","15","Low","3","Individual","4.5","8","725","Entire home","Yes","Upscale","N/A","4.88","64","No","No","No","Yes","Yes","No","No","Yes","160","N/A","23470433","Moderate"
"Spacious Family Home | Games, Netflix & Backyard","https://www.airbnb.com/rooms/1460189775577628151","1460189775577628151","13246-20188","17204","253","72","94","20","9","Unknown","2","Unknown","2.0","10","334","Entire home","No","Midscale","5","5","5","No","No","No","No","No","No","No","No","161","N/A","201803478","Moderate"
"4-Bedroom Upper Level Home In A Prime Location","https://www.airbnb.com/rooms/33472462","33472462","12985-20660","17511","216.19","25","325","8","13","Low","1","Small","2.5","7","236","Entire home","Yes","Midscale","41","4.38","16","No","No","No","Yes","No","No","No","Yes","128","N/A","252196693","Moderate"
"Luxury Home In Mississauga","https://www.airbnb.com/rooms/1255877597922620962","1255877597922620962","13817-20505","17625","171.11","56","184","23","9","High","30","Small","2.5","8","211","Entire home","Yes","Midscale","4","4.7","10","No","No","Yes","Yes","No","Yes","No","Yes","192","N/A","2006402","Strict"
"ALOHA-4BR/2.5WR/403/407/QEW/Entire Home/Long Term","https://www.airbnb.com/rooms/1451788328180493443","1451788328180493443","14376-21126","17707","152.65","83","140","16","43","High","28","Small","2.5","10","176","Entire home","Yes","Economy","140","5","3","No","No","No","Yes","No","No","No","Yes","127","N/A","61586530","Flexible"
"Square One Grand Retreat","https://www.airbnb.com/rooms/1599653779207065207","1599653779207065207","13993-21624","17847","446.17","93","43","N/A","21","Low","1","Individual","3.0","8","572","Entire home","Yes","Upscale","18","N/A","N/A","No","No","No","Yes","No","No","No","Yes","N/A","N/A","740512386","Flexible"
"Cozy Mississauga Home ~ Toronto & Airport Nearby","https://www.airbnb.com/rooms/22640357","22640357","14515-21300","18680","118.22","99","159","34","16","Low","31","Individual","2.0","6","165","Entire home","Yes","Economy","207","4.9","42","No","No","No","Yes","No","Yes","No","Yes","86","N/A","3974544","Moderate"
"4 Bedroom Basement Apartment","https://www.airbnb.com/rooms/1425678872146406877","1425678872146406877","16711-20724","18919","155.08","57","213","27","4","Moderate","1","Individual","2.0","8","164","Entire home","Yes","Economy","68","4.96","28","No","No","No","Yes","No","No","No","Yes","100","1","696680806","Flexible"
"Gorgeous Mississauga Villa","https://www.airbnb.com/rooms/1271777430054730344","1271777430054730344","15889-21636","19095","261.58","77","95","141","6","Moderate","1","Individual","2.0","9","336","Entire home","No","Midscale","26","4.6","20","No","No","No","Yes","Yes","No","No","Yes","N/A","N/A","658094733","Firm"
"4 BR Mississauga SQ1 House 4BW4","https://www.airbnb.com/rooms/899261338329254466","899261338329254466","14934-23740","19255","150.43","60","212","4","32","Low","1","Moderate","2.5","8","175","Entire home","No","Economy","34","3","1","No","No","No","Yes","No","No","No","Yes","N/A","N/A","22893823","Limited"
"Central Mississauga Home, 4 Bedrooms","https://www.airbnb.com/rooms/973392927024251420","973392927024251420","14859-23415","19401","164.41","98","120","18","31","High","14","Individual","2.5","8","264","Entire home","Yes","Economy","246","4.86","7","No","No","No","Yes","No","Yes","No","Yes","178","1","475975824","Firm"
"Modern Cozy Bungalow","https://www.airbnb.com/rooms/1522048684816859246","1522048684816859246","15278-23751","19420","303.44","50","129","5","28","Moderate","31","Small","2.0","6","221","Entire home","Yes","Midscale","24","N/A","N/A","No","No","Yes","Yes","Yes","Yes","No","Yes","N/A","N/A","114903536","Flexible"
"Contemporary Villa In Cooksville","https://www.airbnb.com/rooms/1482171599080088701","1482171599080088701","14910-23498","19609","445.65","44","99","7","23","None","2","Small","3.5","8","612","Entire home","No","Upscale","6","5","1","No","No","No","Yes","No","No","No","Yes","160","N/A","257859179","Limited"
"The Westline Luxe Home- 4BR House | 2 Free Parking","https://www.airbnb.com/rooms/1542362268820032770","1542362268820032770","15759-23170","19646","198.45","79","126","4","17","High","2","Small","2.5","8","272","Entire home","Yes","Midscale","13","5","7","No","No","No","Yes","No","No","No","Yes","249","N/A","726399374","Moderate"
"Oakville Bright&Airy 4-Bdrm Home","https://www.airbnb.com/rooms/1432237694104244390","1432237694104244390","16939-22380","19894","265.26","51","148","33","4","Moderate","2","Individual","3.5","8","302","Entire home","Yes","Midscale","134","4.91","23","No","No","No","Yes","No","Yes","No","Yes","141","1","494295362","Limited"
"5 Beds ~Spotless Detached ~Family Friendly Stay","https://www.airbnb.com/rooms/1442273813398131330","1442273813398131330","17620-23486","20615","167.6","54","226","32","13","Moderate","2","Individual","0.0","8","189","Entire home","Yes","Midscale","56","4.75","12","No","No","No","Yes","No","No","No","Yes","258","N/A","700974101","Flexible"
"Beautiful Contemporary 4 Bed Oakville House!","https://www.airbnb.com/rooms/930103312967784991","930103312967784991","16222-24767","20692","126.95","91","179","5","24","Moderate","28","Small","3.5","6","208","Entire home","Yes","Economy","29","4.56","9","No","No","No","Yes","No","Yes","No","Yes","135","N/A","53369085","Strict"
"Exec Kingsway Home W Pool / OLOS + LKS Catchment","https://www.airbnb.com/rooms/936892371291150348","936892371291150348","15644-24331","20781","335.18","57","109","7","3","None","28","Small","3.0","10","441","Entire home","Yes","Upscale","257","N/A","N/A","No","No","No","Yes","No","No","No","Yes","214","N/A","20378966","Firm"
"Nest Suite Living - Professionally Managed Home","https://www.airbnb.com/rooms/967195920981598590","967195920981598590","16557-25455","21062","181.57","38","304","12","20","None","7","Moderate","2.5","8","264","Entire home","Yes","Midscale","43","4.54","N/A","No","No","No","Yes","No","Yes","No","Yes","213","N/A","421123206","Firm"
"The Blue Tulips","https://www.airbnb.com/rooms/875646946906192878","875646946906192878","16872-25734","21630","189.74","77","149","28","20","None","1","Small","2.5","8","452","Entire bungalow","No","Midscale","18","4.58","12","No","No","No","Yes","No","Yes","No","Yes","144","N/A","511299624","Firm"
"Luxurious House With Pond View And Jacuzzi","https://www.airbnb.com/rooms/1458269158141194918","1458269158141194918","18315-24715","21776","356.99","26","238","10","8","Low","1","Small","3.5","8","363","Entire home","Yes","Upscale","29","4.81","16","No","Yes","No","Yes","No","Yes","No","Yes","71","N/A","697952494","Flexible"
"Elegant Home In Mississauga","https://www.airbnb.com/rooms/1284850819746831058","1284850819746831058","17725-25384","21836","227.46","42","229","31","15","Low","4","Individual","2.5","10","276","Entire home","Yes","Midscale","106","4.89","9","No","No","No","Yes","No","No","No","Yes","161","1","566359619","Limited"
"Designer 4BR | Luxe Living + Family-Friendly Fun","https://www.airbnb.com/rooms/1390209148081567617","1390209148081567617","16994-26626","21925","308.8","40","179","36","22","Moderate","30","Individual","3.5","8","367","Entire home","Yes","Upscale","27","N/A","N/A","No","No","No","Yes","No","No","No","Yes","122","N/A","673740458","Moderate"
"Furnished 3000 Sqft 4 Bedrooms Home In Oakville","https://www.airbnb.com/rooms/52583025","52583025","17773-27295","22680","124.62","89","204","18","35","Moderate","28","Individual","3.5","8","179","Entire townhouse","Yes","Economy","162","5","15","No","No","No","Yes","No","Yes","No","Yes","286","1","47060396","Moderate"
"Simply Beautiful Home Living In Mississauga","https://www.airbnb.com/rooms/9449460","9449460","18066-26964","23189","114.8","87","231","32","34","None","28","Small","2.0","7","151","Entire home","Yes","Economy","135","4.48","25","No","No","No","Yes","No","Yes","No","Yes","29","N/A","33831207","Firm"
"Modern Upscale House With Patio & BBQ!","https://www.airbnb.com/rooms/1336528599510808218","1336528599510808218","18322-27172","23271","261.48","46","195","5","10","Moderate","1","Individual","2.5","8","245","Entire townhouse","No","Midscale","16","4.29","7","No","No","No","Yes","No","No","No","Yes","214","N/A","587546990","Firm"
"Big House Close To Ontario Lake(Portcredit)","https://www.airbnb.com/rooms/19731609","19731609","17811-25802","23600","101.73","96","241","1","2","None","360","Individual","2.5","4","136","Entire home","Yes","Economy","125","4","2","No","No","No","Yes","No","Yes","No","Yes","214","N/A","139102576","Firm"
"4-beds | Mins To Airport | Ping Pong","https://www.airbnb.com/rooms/1273909384582468043","1273909384582468043","19988-27278","23926","336.99","82","87","13","10","High","2","Large","4.0","8","384","Entire home","No","Upscale","33","4.88","16","No","No","No","No","No","No","No","No","205","N/A","444647385","Strict"
"Large 4BR Oakville Home • Toronto & Stadium Access","https://www.airbnb.com/rooms/1364790330550650122","1364790330550650122","22468-27557","24681","197.45","46","272","23","5","High","1","Individual","2.5","10","189","Entire home","Yes","Midscale","63","4.75","40","No","No","No","Yes","No","No","No","Yes","146","N/A","672611596","Limited"
"Cozy Kingsway Home","https://www.airbnb.com/rooms/1193436333463560628","1193436333463560628","21063-28666","25182","233.17","30","364","34","14","None","28","Individual","1.5","7","300","Entire home","Yes","Midscale","2","4.57","21","No","No","No","Yes","No","No","No","Yes","71","N/A","18611742","Firm"
"Charming 4-Bedroom Oasis In Family Neighborhood","https://www.airbnb.com/rooms/659394898699623779","659394898699623779","21968-29645","26120","197.88","60","221","24","21","None","3","Individual","2.5","8","251","Entire home","Yes","Midscale","145","4.9","60","No","No","No","Yes","No","No","No","Yes","125","1","194933812","Firm"
"Bright & Spacious 4-Bedroom Retreat","https://www.airbnb.com/rooms/1430095391626596353","1430095391626596353","21953-29296","26158","227.46","53","218","42","6","High","3","Individual","2.5","7","249","Entire home","Yes","Midscale","64","5","21","No","No","No","Yes","No","Yes","No","Yes","107","1","474204112","Firm"
"4 Bed, 2 Bath Lovely Retreat","https://www.airbnb.com/rooms/1028540691400471279","1028540691400471279","20910-31092","26330","180.34","41","356","13","10","None","2","Moderate","2.0","9","226","Entire home","Yes","Midscale","10","4.88","16","No","No","No","Yes","No","No","No","Yes","85","N/A","68953018","Firm"
"Luxurious New Home In The Kingsway (West Toronto)","https://www.airbnb.com/rooms/32842009","32842009","21613-30353","26533","312.15","61","139","99","33","Low","28","Individual","2.5","8","377","Entire home","Yes","Upscale","227","4.91","53","No","No","No","Yes","No","Yes","No","Yes","287","1","16277522","Firm"
"Designer 4BR Basement Suite – Oakville","https://www.airbnb.com/rooms/1512953330818648527","1512953330818648527","21193-30781","26646","229.71","89","131","7","12","High","2","Small","2.5","8","328","Entire home","Yes","Midscale","23","4.88","8","No","No","No","Yes","No","No","No","Yes","178","N/A","321887116","Limited"
"Private Home Mississauga","https://www.airbnb.com/rooms/1239832260968847582","1239832260968847582","20428-32156","26716","303.59","25","352","10","12","None","1","Individual","3.0","16","320","Entire home","Yes","Midscale","14","4.5","N/A","No","No","No","Yes","No","No","No","Yes","150","N/A","332793567","Flexible"
"Family 4BDR 2BA With Basement In Mississauga!","https://www.airbnb.com/rooms/1457430314972196615","1457430314972196615","23299-31165","27221","228.75","74","161","18","6","Moderate","2","Individual","2.5","8","268","Entire home","Yes","Midscale","26","4.93","15","No","No","No","Yes","No","No","No","Yes","140","1","705135758","Limited"
"Beautiful 4-Bedroom Modern Home","https://www.airbnb.com/rooms/1235003969260896218","1235003969260896218","20460-32403","27279","216.5","36","354","7","7","Low","3","Individual","2.5","8","338","Entire home","Yes","Midscale","12","4.4","5","No","No","No","Yes","No","Yes","No","Yes","57","N/A","599164886","Flexible"
"Spacious | BBQ | Backyard | Workout Gear","https://www.airbnb.com/rooms/1133890350292615608","1133890350292615608","23732-31810","27777","262.04","89","119","23","18","High","1","Individual","2.5","10","292","Entire home","No","Midscale","154","4.81","27","No","No","No","Yes","No","No","No","Yes","191","N/A","572061556","Moderate"
"Modern Cozy 4 Bedroom Home In Downtown Mississauga","https://www.airbnb.com/rooms/1072515341184485403","1072515341184485403","24153-31624","27896","273.49","52","198","12","8","High","2","Small","2.0","8","253","Entire home","No","Midscale","101","4.97","37","No","No","No","Yes","No","No","No","Yes","163","1","71116092","Firm"
"Lake Escape 4BR | Port Credit Heart Of Mississauga","https://www.airbnb.com/rooms/1397918663728558511","1397918663728558511","24194-31949","28619","146.02","71","276","14","12","None","1","Small","2.0","9","164","Entire home","Yes","Economy","63","4.5","22","No","No","No","Yes","No","Yes","No","Yes","85","N/A","198527255","Firm"
"Family & Friends Escape- Big Family Room+Jacuzzi","https://www.airbnb.com/rooms/1283385590226568145","1283385590226568145","23591-33924","29253","199","50","294","50","7","High","2","Small","1.5","8","228","Entire home","No","Midscale","23","4.69","13","No","Yes","No","Yes","No","No","No","Yes","141","N/A","22655866","Strict"
"Modern 4BR Executive House","https://www.airbnb.com/rooms/1506874286879860357","1506874286879860357","24468-33353","29313","302.2","66","147","16","10","High","2","Small","4.0","8","338","Entire home","Yes","Midscale","16","4.85","13","No","No","No","Yes","No","No","No","Yes","143","1","365339340","Moderate"
"Luxury 5Bed Retreat Near Airport & Square One Mall","https://www.airbnb.com/rooms/1245106370272557228","1245106370272557228","27100-33683","29852","320.99","42","221","31","3","High","1","Moderate","2.5","16","313","Entire home","No","Upscale","24","4.69","70","No","No","No","Yes","No","No","No","Yes","107","N/A","523314833","Firm"
"Luxury 4BR Retreat With Pool, Piano, Spa & Games","https://www.airbnb.com/rooms/1508060124450859794","1508060124450859794","24458-34430","29901","311.47","60","159","38","6","High","2","Small","4.5","8","417","Entire home","Yes","Upscale","31","4.91","11","No","No","No","Yes","Yes","No","No","Yes","222","1","9950741","Moderate"
"Sun-filled & Modern, 4 Bedroom, 2.5 Bathroom House","https://www.airbnb.com/rooms/673944850586179692","673944850586179692","23376-35446","29938","139.9","86","249","36","17","Moderate","30","Individual","3.0","8","204","Entire home","Yes","Economy","117","4.74","23","No","No","No","Yes","No","Yes","No","Yes","139","N/A","470044514","Moderate"
"Toronto's Best Luxurious & Modern Home Of The Year","https://www.airbnb.com/rooms/761873970149135253","761873970149135253","24516-33340","30019","166.77","53","341","15","12","Moderate","1","Small","1.0","7","235","Entire home","Yes","Midscale","25","4.55","40","No","No","No","Yes","No","No","No","No","108","N/A","438261525","Strict"
"Stylish 4BR Home 20 Mins From YYZ","https://www.airbnb.com/rooms/45142691","45142691","23751-35740","30029","156.4","70","273","11","26","High","3","Small","3.5","8","321","Entire townhouse","Yes","Economy","93","4.63","16","No","No","No","Yes","No","Yes","No","Yes","312","N/A","87838243","Moderate"
"Stylish 4BR Oakville Home","https://www.airbnb.com/rooms/1445083211386138471","1445083211386138471","24050-36475","30318","143.69","95","222","12","39","Moderate","29","Individual","2.5","8","229","Entire home","Yes","Economy","59","5","3","No","No","No","Yes","No","No","No","Yes","129","N/A","273041488","Flexible"
"Gorgeous And Private 4 Bed, 2 Bath West End Home","https://www.airbnb.com/rooms/31569018","31569018","23146-36130","30329","312.66","100","97","47","14","Low","1","Individual","2.0","8","435","Entire home","Yes","Upscale","269","5","25","No","No","No","Yes","No","No","No","Yes","178","1","196846503","Flexible"
"House In Heartland Mississauga","https://www.airbnb.com/rooms/1447926282486996006","1447926282486996006","28310-33545","30695","180.56","77","221","12","4","Moderate","1","Small","2.5","7","167","Entire home","Yes","Midscale","60","4.68","40","No","No","No","Yes","No","Yes","No","Yes","71","N/A","5726063","Firm"
"1 Modern And Luxurious 4 BR, 4WR Beautiful Home","https://www.airbnb.com/rooms/1300825802817359183","1300825802817359183","24348-37083","30805","375.67","43","191","30","5","None","2","Small","4.5","8","527","Entire home","Yes","Upscale","146","5","8","No","No","No","Yes","No","No","No","Yes","322","1","657981180","Firm"
"Home Away From Home -summer Pool","https://www.airbnb.com/rooms/1404555306185614246","1404555306185614246","24795-36110","31353","272.63","45","255","10","36","None","30","Moderate","2.5","10","295","Entire home","Yes","Midscale","61","5","6","No","No","No","Yes","Yes","No","No","Yes","213","N/A","223855077","Moderate"
"2,800 Sq Ft Oakville Executive Home | 4BR 4BA","https://www.airbnb.com/rooms/1485573177415992301","1485573177415992301","28805-35936","31648","304.31","60","174","22","5","Moderate","1","Individual","3.5","11","306","Entire home","Yes","Midscale","19","5","39","No","No","No","Yes","No","No","No","Yes","89","1","503264141","Moderate"
"Beautiful And Cozy Detached House In Oakville","https://www.airbnb.com/rooms/50284786","50284786","23984-37962","32066","175.22","63","291","20","22","Moderate","29","Small","3.5","8","264","Entire home","Yes","Midscale","75","4.81","16","No","No","No","Yes","No","Yes","No","Yes","144","N/A","136628734","Firm"
"Comfortable &Stylish 4BD Stay Near Toronto Airport","https://www.airbnb.com/rooms/998049505672390389","998049505672390389","27175-36541","32465","259.72","36","345","71","4","Moderate","1","Individual","1.0","9","302","Entire home","Yes","Midscale","21","4.77","35","No","No","No","Yes","Yes","No","No","Yes","156","1","304721573","Flexible"
"Luxury Home Square One & Airport","https://www.airbnb.com/rooms/1186171187576308595","1186171187576308595","26493-37573","32636","358.64","63","145","28","9","Unknown","2","Unknown","3.5","8","450","Entire home","No","Upscale","86","5","15","No","No","No","Yes","No","No","No","Yes","214","1","333408873","Moderate"
"2 Kitchens & 2 Living Rooms GTA","https://www.airbnb.com/rooms/1389271872891254257","1389271872891254257","26096-39266","32806","364.51","55","163","35","6","Unknown","2","Unknown","2.0","15","479","Entire home","No","Upscale","29","5","6","No","No","No","No","No","No","No","No","90","N/A","273989378","Moderate"
"House That's Perfect For Families","https://www.airbnb.com/rooms/806305933879794220","806305933879794220","23853-37491","32986","291.91","31","366","7","13","Moderate","28","Individual","3.5","6","403","Entire home","Yes","Midscale","N/A","5","3","No","No","No","Yes","No","No","No","Yes","107","N/A","36472050","Flexible"
"Upscale 5 Bed Unit With Big Backyard + BBQ Toronto","https://www.airbnb.com/rooms/1508394009496833883","1508394009496833883","27072-38103","33068","226.49","87","167","7","17","High","3","Individual","2.5","16","296","Entire guest suite","Yes","Midscale","24","4.8","10","No","No","No","Yes","No","No","No","Yes","139","N/A","73093237","Firm"
"Bright & New Home, Great Place","https://www.airbnb.com/rooms/1437138899698550274","1437138899698550274","27938-37005","33099","226.7","64","229","20","8","Moderate","3","Individual","3.5","10","222","Entire home","Yes","Midscale","53","4.95","22","No","No","No","Yes","No","No","No","Yes","142","1","330214153","Flexible"
"Luxury Home In Toronto (Mississauga)","https://www.airbnb.com/rooms/929311075107281335","929311075107281335","26841-39029","33769","255.83","48","275","101","15","None","1","Small","2.0","8","334","Entire home","Yes","Midscale","3","4.89","27","No","No","No","Yes","No","No","No","Yes","179","1","60151995","Moderate"
"Vibrant & Comfy Mississauga Home - 3BR + 2.5BA","https://www.airbnb.com/rooms/1414835929546738400","1414835929546738400","30477-38083","33920","196.07","70","247","21","10","High","1","Small","3.0","9","196","Entire home","Yes","Midscale","35","4.9","29","No","No","No","Yes","No","No","No","Yes","130","1","31171784","Limited"
"Comfortable Cozy 4 Bedroom Home In Port Credit","https://www.airbnb.com/rooms/1421110981505279594","1421110981505279594","27831-39099","34026","405.07","66","127","23","6","Unknown","2","Unknown","3.5","8","383","Entire home","No","Upscale","41","5","10","No","No","No","Yes","No","No","No","Yes","93","N/A","71116092","Firm"
"Executive Townhouse On A Ravine","https://www.airbnb.com/rooms/1254508410253112462","1254508410253112462","27658-39986","34600","145.38","78","306","36","15","Moderate","1","Small","2.5","8","197","Entire townhouse","Yes","Economy","60","4.77","13","No","No","No","Yes","No","Yes","No","Yes","143","N/A","128899352","Moderate"
"Family-Ready 4BR | Close To Trails, Shops & More","https://www.airbnb.com/rooms/1431286166418058783","1431286166418058783","27210-41536","35396","249.27","91","156","16","20","Moderate","5","Individual","3.5","8","340","Entire home","Yes","Midscale","126","5","5","No","No","No","Yes","No","Yes","No","Yes","178","1","37064745","Flexible"
"Luxury 4BR 4BATH Home BRAMP/MISS","https://www.airbnb.com/rooms/1253984693848010566","1253984693848010566","29968-40326","35538","351.86","28","362","64","6","None","2","Individual","3.5","8","392","Entire home","Yes","Upscale","4","4.92","24","No","No","No","Yes","No","No","No","Yes","159","1","654070055","Flexible"
"4-Bed Home Near YYZ Airport/International Centre","https://www.airbnb.com/rooms/1088329215768311769","1088329215768311769","32915-41083","35884","247.48","74","197","51","5","Moderate","2","Individual","4.0","6","256","Entire home","Yes","Midscale","169","4.9","69","No","No","No","Yes","No","No","No","Yes","163","1","163739188","Limited"
"Luxury 4BR Family Home | Sleeps 8+ | Private Fence","https://www.airbnb.com/rooms/624488527217152530","624488527217152530","28964-42579","36644","161.43","69","327","73","9","High","1","Individual","3.5","8","249","Entire home","Yes","Economy","39","4.87","30","No","No","No","Yes","No","No","No","Yes","177","N/A","95772114","Flexible"
"Full Private Home Near Pearson Intl. Airport","https://www.airbnb.com/rooms/919644471982549097","919644471982549097","29841-42322","36872","312.47","87","135","31","16","Low","2","Small","2.5","8","370","Entire home","No","Upscale","28","4.8","25","No","No","No","Yes","No","No","No","Yes","143","N/A","108020823","Firm"
"Peaceful Oakville Neighborhood","https://www.airbnb.com/rooms/1213339209953393233","1213339209953393233","27591-44637","37276","162.07","73","313","5","28","Low","28","Individual","3.5","8","214","Entire home","Yes","Economy","9","4.67","3","No","No","No","Yes","No","No","No","Yes","100","N/A","593434395","Super Strict 30 Days"
"4 Bedroom- Mississauga-SquareOne -Airhockey","https://www.airbnb.com/rooms/840772251955686531","840772251955686531","33227-40179","37407","153.94","68","360","66","4","High","1","Small","2.5","10","157","Entire home","Yes","Economy","6","4.5","171","No","No","No","Yes","No","Yes","No","Yes","106","N/A","6636898","Moderate"
"Modern Retreat 4BR | Brampton","https://www.airbnb.com/rooms/1102360995777668085","1102360995777668085","35229-43506","38742","215.23","80","225","54","6","High","1","Individual","2.5","8","221","Entire home","Yes","Midscale","131","4.86","66","No","No","No","Yes","No","No","No","Yes","143","1","564648874","Firm"
"4 Bedroom 4 Washroom Townhouse","https://www.airbnb.com/rooms/1211853035654689469","1211853035654689469","36322-42668","38984","190.16","58","355","79","6","High","1","Individual","3.5","8","203","Entire home","Yes","Midscale","11","4.61","74","No","No","No","Yes","No","Yes","No","Yes","128","N/A","171203821","Flexible"
"100% Spotless ~4BR & 3.5 Bath Detached ~Brampton","https://www.airbnb.com/rooms/1334188264151259364","1334188264151259364","31698-44971","39004","159.85","78","312","32","14","None","1","Individual","3.5","8","187","Entire home","Yes","Economy","47","4.54","13","No","No","No","Yes","No","No","No","Yes","207","N/A","672991747","Flexible"
"Luxury Town 4Bed + Office, Terrace, Free Parking","https://www.airbnb.com/rooms/27613500","27613500","31875-45406","39017","205.36","52","365","10","33","None","28","Small","2.5","8","260","Entire home","Yes","Midscale","1","4.37","49","No","No","No","Yes","No","No","No","Yes","214","N/A","105962592","Firm"
"Anchor Haus: Urban Hideaway","https://www.airbnb.com/rooms/1400879410725758175","1400879410725758175","30169-46165","39030","582.54","87","77","17","34","Moderate","2","Small","2.5","8","711","Entire home","Yes","Upscale","114","5","1","No","No","Yes","Yes","Yes","Yes","No","Yes","250","N/A","398824947","Firm"
"Chic 4BR Escape | Sleeps 8 | Family & Pet Friendly","https://www.airbnb.com/rooms/1124748740647975867","1124748740647975867","31828-46538","39791","176.07","62","365","23","24","Moderate","2","Small","2.5","8","264","Entire townhouse","Yes","Midscale","1","4.75","16","No","No","No","Yes","No","Yes","No","Yes","157","N/A","4783209","Limited"
"Stylish & Spacious 5Bdrm Getaway","https://www.airbnb.com/rooms/1325531460829031115","1325531460829031115","34194-44288","39961","210.32","66","287","19","20","High","30","Small","2.5","10","216","Entire home","Yes","Midscale","51","4.25","24","No","No","No","Yes","No","No","No","Yes","143","N/A","520757284","Firm"
"4 Bed Luxury Home Square One Pearson Toronto","https://www.airbnb.com/rooms/1187671056717030439","1187671056717030439","31970-48197","40461","164.48","85","290","9","35","None","30","Small","3.5","8","228","Entire home","Yes","Economy","76","5","6","No","No","No","Yes","No","No","No","Yes","178","1","3665009","Moderate"
"Spacious 4-Bedroom Home! Heartland, Mississauga","https://www.airbnb.com/rooms/1218921742337785848","1218921742337785848","31103-47542","40639","184.72","87","252","9","21","None","28","Moderate","2.5","8","221","Entire townhouse","Yes","Midscale","114","4.25","8","No","No","No","Yes","No","Yes","No","Yes","142","N/A","1718194","Firm"
"Luxury, Modern Home With Theatre And Games Room","https://www.airbnb.com/rooms/1409646059829856360","1409646059829856360","32588-48531","41380","347.73","80","149","15","14","Moderate","2","Individual","3.5","8","328","Entire home","Yes","Upscale","132","4.75","8","No","No","No","Yes","No","Yes","No","Yes","213","N/A","451677428","Firm"
"Comfort Living At Joshua Meadows","https://www.airbnb.com/rooms/1418400189722200370","1418400189722200370","34599-48705","42298","182.32","78","298","29","16","High","3","Individual","3.5","8","208","Entire home","Yes","Midscale","18","5","11","No","No","No","Yes","No","Yes","No","Yes","184","1","138210621","Limited"
"Oakville Furnished Luxury 4 Bedrooms House","https://www.airbnb.com/rooms/1077197993388868904","1077197993388868904","36267-48866","42653","219.86","66","293","75","12","Low","7","Individual","4.0","6","251","Entire townhouse","Yes","Midscale","73","5","27","No","No","No","Yes","No","No","No","Yes","214","1","546405170","Firm"
"Caroline's Venetian Villa Escape","https://www.airbnb.com/rooms/1416900222110431014","1416900222110431014","34759-49254","42680","388","41","270","14","14","Low","3","Individual","4.0","8","432","Entire home","Yes","Upscale","46","5","10","No","No","No","Yes","No","Yes","No","Yes","199","1","70855264","Flexible"
"Luxe Stay ~Patio, Swing, BBQ ~5 Smart TVs ~Games","https://www.airbnb.com/rooms/1374007165483678657","1374007165483678657","38429-48192","42887","208.19","81","255","42","6","High","2","Individual","3.5","8","215","Entire home","Yes","Midscale","80","4.67","27","No","No","No","Yes","No","No","No","Yes","175","N/A","683539550","Moderate"
"Family & Friends Retreat- Jacuzzi •Treehouse •Yard","https://www.airbnb.com/rooms/815232016197999244","815232016197999244","34774-49429","42943","265.08","47","343","48","8","High","30","Small","1.5","9","310","Entire home","Yes","Midscale","23","4.76","29","No","Yes","No","Yes","No","No","No","Yes","212","N/A","22655866","Strict"
"Massive Luxury Retreat W/Gym, Sauna & Games & More","https://www.airbnb.com/rooms/1432200689383533161","1432200689383533161","34768-50482","43019","305.1","63","225","28","9","High","1","Small","4.0","8","358","Entire home","Yes","Midscale","56","4.78","9","No","No","No","Yes","No","No","No","Yes","272","1","9950741","Moderate"
"Entire House, Free Parking And EV Charger.","https://www.airbnb.com/rooms/803512256044214713","803512256044214713","36757-49101","43529","298.14","43","343","23","14","High","1","Individual","2.5","10","302","Entire home","Yes","Midscale","23","4.86","58","No","No","Yes","Yes","No","No","No","Yes","178","N/A","495859245","Firm"
"Lux 4 Bedroom Townhouse","https://www.airbnb.com/rooms/1352329643903057469","1352329643903057469","39282-49157","43764","190.28","72","318","38","7","High","1","Small","3.5","8","221","Entire home","Yes","Midscale","48","4.78","27","No","No","No","Yes","No","Yes","No","Yes","142","1","128899352","Flexible"
