Listing Title,Airbnb URL,Listing ID,Estimated Rental Revenue (Range),Estimated Rental Revenue (Median),Estimated ADR,Estimated Adjusted Occupancy,Active days,Booking Window,Length of Stay,Dynamic Pricing,Min Stay,Professionally Managed,Bathrooms,Max Guests,Listed Price,Listing Type,Is Active,Economic Category,Blocked Days,Rating,Reviews,Beachfront,Hot Tub,EV Charger,Kitchen,Pool,Pets Allowed,Smoking Allowed,Air Conditioning,Cleaning Fee,Guest Favorite,Host ID,Cancellation Policy
"Luxury Townhouse | Barrie Hideaway","https://www.airbnb.com/rooms/1502912717871511699","1502912717871511699","20395-25729","23072","339.3","51","134","12","4","High","1","Small","1.5","8","300","Entire home","Yes","Upscale","23","5","28","No","No","No","Yes","No","No","No","Yes","71","1","386822349","Flexible"
"2000ft2 Waterfront Marina Townhouse In The Harbour","https://www.airbnb.com/rooms/35038901","35038901","18454-26993","23106","502.3","13","365","9","29","None","1","Small","2.5","7","741","Entire cottage","Yes","Upscale","1","4.97","29","Yes","No","No","Yes","No","No","No","Yes","249","1","263946248","Strict"
"All-Season Family Homey Cottage Near Lake Simcoe!","https://www.airbnb.com/rooms/53879647","53879647","19893-26036","23134","134.5","48","362","26","6","Moderate","2","Individual","1.0","9","125","Entire cottage","Yes","Midscale","4","4.92","75","No","No","No","Yes","No","No","No","Yes","107","1","436429405","Firm"
"Booking Now Sprng/Smmr Vaca/Modern & Cozy Cottage","https://www.airbnb.com/rooms/1011803516041936046","1011803516041936046","21280-26730","23327","218.01","42","253","59","3","High","2","Individual","2.0","7","210","Entire home","Yes","Midscale","113","4.92","72","No","No","No","Yes","No","No","No","Yes","124","1","445576081","Firm"
"3 Bedroom Suite Upper Level Of House","https://www.airbnb.com/rooms/1303736637808658102","1303736637808658102","18974-27364","23378","203.28","35","332","17","6","High","1","Small","1.0","8","220","Entire guest suite","Yes","Midscale","34","5","11","No","No","No","Yes","No","Yes","No","Yes","107","1","663492346","Flexible"
"Stay At Tiffany's At Villa Tina","https://www.airbnb.com/rooms/1259585691737656632","1259585691737656632","19253-28117","24286","171.03","40","356","12","14","None","7","Small","1.0","6","199","Entire home","Yes","Midscale","10","4.89","9","No","No","Yes","Yes","No","Yes","No","Yes","N/A","1","288103889","Flexible"
"Entire House W/ Games Room- By Beaches & Downtown","https://www.airbnb.com/rooms/20726935","20726935","20361-27739","24373","156.24","92","169","24","37","Low","2","Small","1.5","9","180","Entire home","Yes","Midscale","197","4.81","255","No","No","No","Yes","No","Yes","No","Yes","89","N/A","22253699","Moderate"
"3 Bedrms Cottage W LAKE VIEWS","https://www.airbnb.com/rooms/914790927677371670","914790927677371670","18014-28503","24611","212.16","57","204","46","6","None","2","Small","2.0","9","289","Entire home","Yes","Midscale","162","4.67","6","No","No","No","Yes","No","Yes","No","Yes","114","N/A","488877257","Moderate"
"Little Cove-Luxury Lakeview Unit","https://www.airbnb.com/rooms/1042327735347499547","1042327735347499547","22966-27956","25058","155.64","55","292","72","14","Moderate","1","Individual","1.0","7","185","Entire home","Yes","Midscale","74","4.75","68","No","No","No","Yes","No","No","No","Yes","78","N/A","538932831","Moderate"
"3 Bed Waterfront Townhouse +Dock","https://www.airbnb.com/rooms/1233578821676425307","1233578821676425307","21274-28576","25271","225.63","40","278","27","8","High","1","Moderate","2.5","6","221","Entire townhouse","Yes","Midscale","85","4.73","26","No","No","Yes","Yes","Yes","Yes","No","Yes","107","N/A","126237584","Firm"
"Luxury Home Mins To Lake & Beach","https://www.airbnb.com/rooms/1169782105636534228","1169782105636534228","23311-28405","25609","188.3","39","350","82","3","Low","1","Individual","2.0","6","187","Entire home","Yes","Midscale","16","4.94","104","No","No","No","Yes","No","No","No","Yes","89","1","580967567","Firm"
"Winter Deal! Newly Renovated, Near GO Station","https://www.airbnb.com/rooms/1343806594102558410","1343806594102558410","21969-29156","25945","138.75","67","281","7","13","High","2","Moderate","2.0","6","149","Entire home","Yes","Midscale","25","4.94","16","No","No","No","Yes","No","No","No","Yes","82","1","522440970","Firm"
"Cozy Home In Barrie","https://www.airbnb.com/rooms/1289443215080664875","1289443215080664875","23486-28623","25990","109.2","72","331","35","4","Moderate","1","Individual","2.5","6","119","Entire home","Yes","Midscale","35","4.98","58","No","No","No","Yes","No","No","No","Yes","129","1","107091328","Limited"
"3 BR Marina Townhouse - Innisfil  /  Lake Simcoe","https://www.airbnb.com/rooms/24377627","24377627","20050-32767","26918","299.09","82","110","207","19","Moderate","31","Individual","2.5","6","310","Entire townhouse","Yes","Upscale","251","5","10","No","No","No","Yes","No","No","No","Yes","215","N/A","18268136","Firm"
"Cozy Main Floor Apartment With Backyard In Barrie","https://www.airbnb.com/rooms/1166248309632506225","1166248309632506225","24188-30189","27759","134.1","65","318","35","4","Low","1","Small","1.0","6","147","Entire home","Yes","Midscale","47","4.91","102","No","No","No","Yes","No","No","No","Yes","71","1","146816832","Flexible"
"Cozy House At Barrie | King Bed | Dedicated Office","https://www.airbnb.com/rooms/1166764477283094762","1166764477283094762","21598-33476","28997","126.07","65","352","27","15","High","1","Small","1.5","5","153","Entire home","Yes","Midscale","14","5","6","No","No","No","Yes","No","No","No","Yes","114","1","90747659","Firm"
"3 Bedroom Cottage Near Friday Harbour And Beaches","https://www.airbnb.com/rooms/1042054825302574967","1042054825302574967","24539-32754","29091","123.79","79","298","12","22","Moderate","3","Small","1.0","6","151","Entire cottage","Yes","Midscale","68","4.54","39","No","No","No","Yes","No","Yes","No","Yes","107","N/A","445044530","Moderate"
"Chic Cozy Corner 3 Bed, 1 Bath","https://www.airbnb.com/rooms/1027535191642961260","1027535191642961260","25287-32719","29198","153.67","56","341","16","16","None","2","Individual","1.0","5","164","Entire bungalow","Yes","Midscale","25","4.91","58","No","No","No","Yes","No","No","No","Yes","71","1","498242946","Firm"
"Spacious Lake Simcoe Retreat","https://www.airbnb.com/rooms/575963097516458720","575963097516458720","24774-33309","29361","152.13","92","209","27","14","Low","2","Individual","1.0","6","207","Entire cottage","Yes","Midscale","157","4.81","53","No","No","No","Yes","No","No","No","Yes","114","1","138366035","Firm"
"3Bedrooms + Parking | Near Centennial Beach & Lake","https://www.airbnb.com/rooms/1243427664397962196","1243427664397962196","27317-32679","29685","121.16","76","323","7","9","High","2","Moderate","1.0","6","120","Entire home","No","Midscale","27","4.55","47","No","No","No","Yes","No","No","No","Yes","100","N/A","10608778","Super Strict 30 Days"
"Cozy Barrie Getaway①New 3BR Private Backyard 2car","https://www.airbnb.com/rooms/1279719364049651523","1279719364049651523","26172-32795","30080","134.89","73","307","26","5","Moderate","1","Individual","2.5","8","128","Entire home","Yes","Midscale","59","4.94","95","No","No","No","Yes","No","No","No","Yes","106","1","659886263","Limited"
"Modern Family Retreat 3-BR House","https://www.airbnb.com/rooms/1279992739613777070","1279992739613777070","22794-36273","31469","156.56","56","360","13","10","Moderate","3","Individual","2.5","8","216","Entire home","Yes","Midscale","6","3","1","No","No","No","Yes","No","No","No","Yes","86","N/A","451204163","Moderate"
"BBQ With Panoramic Harbour Views - Peaceful Escape","https://www.airbnb.com/rooms/1211715714058167219","1211715714058167219","25419-37067","32115","494.07","18","363","48","5","None","5","Individual","2.5","7","366","Entire townhouse","Yes","Upscale","3","5","15","No","No","Yes","Yes","Yes","Yes","No","Yes","178","1","457165730","Firm"
"Modern Boho Beach Retreat","https://www.airbnb.com/rooms/912457537024973453","912457537024973453","29813-37407","32903","296.42","31","356","22","4","High","2","Individual","2.0","8","218","Entire home","Yes","Upscale","10","5","65","No","No","No","Yes","No","No","No","Yes","107","1","21422818","Firm"
"Lake Simcoe-3bdr,hot Tub,sauna,swim,play,hike","https://www.airbnb.com/rooms/4879043","4879043","30002-37616","33142","142.24","64","362","59","21","Moderate","2","Small","1.5","6","151","Entire bungalow","Yes","Midscale","4","4.82","300","No","Yes","No","Yes","No","Yes","No","Yes","143","1","25099590","Moderate"
"Exceptional 2+1 Ground Floor Condo @Friday Harbour","https://www.airbnb.com/rooms/53514338","53514338","30518-38335","33454","223.03","42","357","62","4","Moderate","2","Individual","2.0","6","229","Entire condo","Yes","Midscale","9","4.94","131","No","No","No","Yes","Yes","No","No","Yes","100","1","191048040","Flexible"
"Beautiful Family Get Away","https://www.airbnb.com/rooms/1348079561440922645","1348079561440922645","26041-39260","33478","131.8","71","358","14","37","None","1","Moderate","2.5","6","191","Entire home","Yes","Midscale","8","4.78","9","No","No","No","Yes","No","Yes","No","Yes","142","N/A","2514952","Flexible"
"Beautiful Detached House Close To The Beach!","https://www.airbnb.com/rooms/51799849","51799849","28979-38609","33731","164.54","58","356","27","22","None","2","Individual","3.5","6","188","Entire home","Yes","Midscale","10","4.61","62","No","No","No","Yes","No","Yes","No","Yes","114","N/A","221577247","Firm"
"Luxurious And Beautiful, Barrie","https://www.airbnb.com/rooms/1244410246709867097","1244410246709867097","27913-41146","34425","277.62","34","364","107","11","Low","1","Small","2.5","6","393","Entire home","Yes","Upscale","2","5","12","No","No","No","Yes","No","Yes","No","Yes","124","1","553501602","Flexible"
"Cottage Right Across Lake Simcoe In Innisfil","https://www.airbnb.com/rooms/820891703324061977","820891703324061977","31007-39892","35165","266.4","42","315","91","5","High","2","Small","2.5","9","216","Entire home","Yes","Upscale","51","4.43","68","No","No","No","Yes","No","Yes","No","Yes","128","N/A","353139240","Firm"
"Stylish 3-Bedroom Haven In The Heart Of Barrie","https://www.airbnb.com/rooms/1278747811462387726","1278747811462387726","26866-42648","35259","175.42","64","316","43","29","High","14","Small","3.0","6","198","Entire home","Yes","Midscale","11","N/A","N/A","No","No","No","Yes","No","No","No","Yes","143","N/A","519247935","Flexible"
"Charming 3-Bedroom Barrie House","https://www.airbnb.com/rooms/910824634696657576","910824634696657576","30600-43070","37411","181.61","65","319","46","28","High","14","Small","3.0","6","192","Entire home","Yes","Midscale","9","4.84","25","No","No","No","Yes","No","No","No","Yes","142","N/A","519247935","Flexible"
"Private House Heaven, Sleeps 10/Firept/10+car Park","https://www.airbnb.com/rooms/813071437182834712","813071437182834712","32682-39811","37533","213.26","52","339","49","3","None","1","Individual","2.0","10","169","Entire cottage","Yes","Midscale","27","4.88","175","No","No","No","Yes","No","No","No","Yes","106","1","241236141","Firm"
"Lake Escape Cottage","https://www.airbnb.com/rooms/956802220381653633","956802220381653633","32854-42344","37684","396.67","30","319","44","3","Low","1","Individual","2.5","12","325","Entire cottage","Yes","Upscale","47","4.85","54","No","No","No","Yes","No","Yes","No","Yes","177","1","196186591","Firm"
"Snow Valley Ski/Hot Tub, Minet's Point Beach House","https://www.airbnb.com/rooms/1438531186977424046","1438531186977424046","32650-42520","37906","485.98","40","197","34","4","High","2","Moderate","3.0","8","448","Entire cottage","Yes","Upscale","55","5","17","No","Yes","No","Yes","No","Yes","No","Yes","249","1","501682650","Moderate"
"Hot Tub / BANYA / Sauna - True Cottage Experience","https://www.airbnb.com/rooms/50909700","50909700","35975-43350","38867","220.84","52","340","98","5","Low","2","Individual","1.0","6","246","Entire cottage","Yes","Midscale","9","4.76","140","No","Yes","No","Yes","No","No","No","Yes","107","N/A","63101314","Moderate"
"3-bedroom Modern Home In Barrie","https://www.airbnb.com/rooms/1171262895530169229","1171262895530169229","32924-45619","39276","193.48","97","210","52","40","None","1","Individual","2.5","6","284","Entire home","No","Midscale","124","5","18","No","No","No","Yes","No","No","No","Yes","110","1","580434031","Firm"
"3000ft2 Waterfront Beach Style Harbour Townhouse","https://www.airbnb.com/rooms/771720787170382937","771720787170382937","30725-48856","39645","734.16","18","307","36","13","None","1","Small","4.0","8","987","Entire home","Yes","Upscale","59","5","1","No","Yes","No","Yes","Yes","No","No","Yes","248","N/A","263946248","Flexible"
"Utopia Villa And Spa","https://www.airbnb.com/rooms/52237463","52237463","35110-43356","40285","307.52","38","344","55","2","Moderate","1","Individual","2.0","10","298","Entire cottage","Yes","Upscale","22","4.9","250","No","Yes","No","Yes","Yes","Yes","No","No","142","1","120361351","Moderate"
"Stylish & Renovated 3bdr Home In Barrie","https://www.airbnb.com/rooms/982664326482587265","982664326482587265","35251-44826","40312","162.55","71","347","30","10","Low","2","Small","2.5","6","191","Entire home","Yes","Midscale","19","4.89","55","No","No","No","Yes","No","No","No","Yes","86","1","523939944","Moderate"
"Innisfil Resort - 3 Bed Condo Amazing Views","https://www.airbnb.com/rooms/53027727","53027727","34161-45867","40426","167.74","73","332","40","9","Moderate","2","Individual","2.0","7","194","Entire vacation home","Yes","Midscale","34","4.98","56","No","No","No","Yes","Yes","Yes","No","Yes","150","1","13360718","Firm"
"Boho Escape In Central Barrie At Villa Mirela","https://www.airbnb.com/rooms/54052414","54052414","31698-48309","41033","164.79","81","307","26","23","Low","7","Small","1.0","6","210","Entire home","Yes","Midscale","59","4.81","21","No","No","Yes","Yes","No","Yes","No","Yes","N/A","N/A","276169693","Moderate"
"Full Townhouse -Trails, Lakes, Rinks, Golf & More!","https://www.airbnb.com/rooms/720160110293426409","720160110293426409","36086-46058","41656","141.21","90","329","58","13","None","2","Individual","1.5","6","188","Entire townhouse","Yes","Midscale","37","4.86","73","No","No","No","Yes","No","Yes","No","Yes","39","1","480300832","Flexible"
"Unique Beach House Perfect For Romantic Getaway","https://www.airbnb.com/rooms/51474496","51474496","32974-48083","41660","468.09","29","306","26","15","None","2","Individual","2.0","12","536","Entire cottage","Yes","Upscale","60","4.67","45","No","Yes","No","Yes","No","Yes","No","Yes","178","N/A","416652688","Firm"
"Brand New - A-frame W Hot Tub!","https://www.airbnb.com/rooms/850054228456902630","850054228456902630","39006-45559","41917","232.87","51","356","88","3","Low","2","Small","2.0","6","263","Entire cabin","Yes","Midscale","10","4.93","90","No","Yes","No","Yes","No","No","No","Yes","107","1","218767486","Moderate"
"Welcome To Harbour 3597 At F.H.","https://www.airbnb.com/rooms/940603027379693984","940603027379693984","31767-51125","43303","352.05","34","366","89","12","None","2","Individual","2.5","6","489","Entire home","Yes","Upscale","N/A","5","4","No","No","No","Yes","No","No","No","Yes","177","N/A","320793128","Firm"
"Phoenix Farmhouse - Barrie Hockey Arena & 400 HWY","https://www.airbnb.com/rooms/1182781183592784181","1182781183592784181","37577-49827","43855","230.81","57","333","5","25","High","2","Moderate","2.5","9","262","Entire townhouse","Yes","Midscale","33","5","22","No","No","No","Yes","No","Yes","No","Yes","177","1","501682650","Moderate"
"Luxury 3 BR Condo W/ Private Jacuzzi/ Decks/ Bbq.","https://www.airbnb.com/rooms/639076197391888135","639076197391888135","39106-48486","44020","293.47","56","268","74","6","Low","2","Small","2.5","10","303","Entire condo","Yes","Upscale","98","4.92","106","No","Yes","No","Yes","No","Yes","No","Yes","161","1","99124034","Moderate"
"The Little Nooks By The Lake -2+1 Bedroom Cottages","https://www.airbnb.com/rooms/53755288","53755288","31909-50047","44054","259.14","52","324","29","7","None","2","Small","2.0","9","345","Entire cottage","Yes","Upscale","42","5","4","No","No","No","Yes","No","Yes","No","Yes","100","N/A","9873428","Limited"
"Architectural Log House On Lake Simcoe.","https://www.airbnb.com/rooms/30308176","30308176","35346-51349","44213","803.87","50","111","76","8","None","2","Small","3.0","11","990","Entire cottage","Yes","Upscale","255","4.94","31","Yes","No","No","Yes","No","Yes","No","Yes","143","1","184480771","Firm"
"Modern Elegance Aquarius Fri Harb","https://www.airbnb.com/rooms/23811770","23811770","38740-51545","44978","172.99","91","286","17","3","None","2","Individual","2.0","6","243","Entire condo","Yes","Midscale","80","4.97","62","No","No","No","Yes","Yes","No","No","Yes","107","1","47425818","Firm"
"Lakefront Detached House On The Little Lake","https://www.airbnb.com/rooms/48125607","48125607","41591-51521","45638","396.85","33","352","58","3","Low","1","Individual","1.0","7","361","Entire home","Yes","Upscale","14","4.85","133","No","No","No","Yes","No","Yes","No","Yes","93","N/A","382592451","Firm"
"Beach House 5 Star Gem +Muskoka Room + Yoga Studio","https://www.airbnb.com/rooms/694673102711177122","694673102711177122","43412-52444","46772","334.08","40","352","54","3","High","2","Small","3.5","8","246","Entire cottage","Yes","Upscale","14","4.93","123","No","Yes","No","Yes","No","No","No","Yes","249","1","460443520","Limited"
"Crystal Beach Cottage & Spa","https://www.airbnb.com/rooms/37603474","37603474","44126-55326","48746","266.37","78","236","41","25","Moderate","2","Small","2.0","10","139","Entire cottage","Yes","Upscale","130","4.87","352","Yes","Yes","No","Yes","No","No","No","Yes","178","N/A","241555256","Moderate"
"Luxury 3-Bedroom Detached House | 2 Free Parking","https://www.airbnb.com/rooms/1264530842870123699","1264530842870123699","45089-61153","54203","182.5","85","348","11","5","None","2","Small","2.5","7","247","Entire home","Yes","Midscale","18","5","7","No","No","No","Yes","No","No","No","Yes","142","1","321809085","Moderate"
"3 Bedroom 2.5 Washroom New Home","https://www.airbnb.com/rooms/1173466593262570987","1173466593262570987","49829-65726","59044","353.56","64","260","1","2","None","1","Individual","2.5","6","491","Entire home","Yes","Upscale","106","N/A","N/A","No","No","No","Yes","No","Yes","No","Yes","N/A","N/A","259367508","Firm"
"Stunning  Lakefront Cottage Hot Tub & Sauna","https://www.airbnb.com/rooms/41404954","41404954","68763-82443","74225","394.81","62","304","56","4","Moderate","2","Individual","2.5","6","366","Entire cottage","Yes","Upscale","62","4.89","200","Yes","Yes","Yes","Yes","No","Yes","No","Yes","210","1","137865074","Firm"
"Fun & Sun Waterfront With Sauna, Hot Tub And Slide","https://www.airbnb.com/rooms/668130985205815031","668130985205815031","90542-110010","103687","508.27","57","357","69","3","High","1","Small","5.0","10","298","Entire home","Yes","Upscale","9","4.72","186","Yes","Yes","No","Yes","No","Yes","No","Yes","356","N/A","109666234","Firm"
"Luxury Home With Pickleball!","https://www.airbnb.com/rooms/826777042097472219","826777042097472219","94851-133741","117422","553.88","70","303","80","7","None","2","Individual","1.0","6","784","Entire home","Yes","Upscale","63","5","31","No","Yes","No","Yes","No","No","No","Yes","N/A","1","27992307","Firm"
